V1,location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action,lancet_label
607,561,22,156,138,"1,137,138,156",3,1,1,625,United Arab Emirates,United Arab Emirates,United Arab Emirates,2,admin0,ARE,137,North Africa and Middle East,138,North Africa and Middle East,ARE,ARE,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,United Arab Emirates
608,561,22,157,138,"1,137,138,157",3,1,1,626,Yemen,Yemen,Yemen,2,admin0,YEM,137,North Africa and Middle East,138,North Africa and Middle East,YEM,YEM,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Yemen
609,561,22,161,159,"1,158,159,161",3,1,1,629,Bangladesh,Bangladesh,Bangladesh,2,admin0,BGD,158,South Asia,159,South Asia,BGD,BGD,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Bangladesh
610,561,22,162,159,"1,158,159,162",3,1,1,630,Bhutan,Bhutan,Bhutan,2,admin0,BTN,158,South Asia,159,South Asia,BTN,BTN,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Bhutan
611,561,22,163,159,"1,158,159,163",3,1,0,631,India,India,India,2,admin0,IND,158,South Asia,159,South Asia,IND,IND,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,India
612,561,22,4841,163,"1,158,159,163,4841",4,1,0,632,Andhra Pradesh,Andhra Pradesh,Andhra Pradesh,3,admin1,AP,158,South Asia,159,South Asia,IND_4841,IN-AP,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Andhra Pradesh
613,561,22,43908,4841,"1,158,159,163,4841,43908",5,1,1,633,"Andhra Pradesh, Rural","Andhra Pradesh, Rural",Andhra Pradesh R,4,admin2,"",158,South Asia,159,South Asia,IND_43908,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Andhra Pradesh, Rural"
614,561,22,43872,4841,"1,158,159,163,4841,43872",5,1,1,634,"Andhra Pradesh, Urban","Andhra Pradesh, Urban",Andhra Pradesh U,4,admin2,"",158,South Asia,159,South Asia,IND_43872,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Andhra Pradesh, Urban"
615,561,22,4842,163,"1,158,159,163,4842",4,1,0,635,Arunachal Pradesh,Arunachal Pradesh,Arunachal Pradesh,3,admin1,AR,158,South Asia,159,South Asia,IND_4842,IN-AR,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Arunachal Pradesh
616,561,22,43909,4842,"1,158,159,163,4842,43909",5,1,1,636,"Arunachal Pradesh, Rural","Arunachal Pradesh, Rural",Arunachal Pradesh R,4,admin2,"",158,South Asia,159,South Asia,IND_43909,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Arunachal Pradesh, Rural"
617,561,22,43873,4842,"1,158,159,163,4842,43873",5,1,1,637,"Arunachal Pradesh, Urban","Arunachal Pradesh, Urban",Arunachal Pradesh U,4,admin2,"",158,South Asia,159,South Asia,IND_43873,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Arunachal Pradesh, Urban"
618,561,22,4843,163,"1,158,159,163,4843",4,1,0,638,Assam,Assam,Assam,3,admin1,AS,158,South Asia,159,South Asia,IND_4843,IN-AS,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Assam
619,561,22,43910,4843,"1,158,159,163,4843,43910",5,1,1,639,"Assam, Rural","Assam, Rural",Assam R,4,admin2,"",158,South Asia,159,South Asia,IND_43910,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Assam, Rural"
620,561,22,43874,4843,"1,158,159,163,4843,43874",5,1,1,640,"Assam, Urban","Assam, Urban",Assam U,4,admin2,"",158,South Asia,159,South Asia,IND_43874,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Assam, Urban"
621,561,22,4844,163,"1,158,159,163,4844",4,1,0,641,Bihar,Bihar,Bihar,3,admin1,BR,158,South Asia,159,South Asia,IND_4844,IN-BR,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Bihar
622,561,22,43911,4844,"1,158,159,163,4844,43911",5,1,1,642,"Bihar, Rural","Bihar, Rural",Bihar R,4,admin2,"",158,South Asia,159,South Asia,IND_43911,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Bihar, Rural"
623,561,22,43875,4844,"1,158,159,163,4844,43875",5,1,1,643,"Bihar, Urban","Bihar, Urban",Bihar U,4,admin2,"",158,South Asia,159,South Asia,IND_43875,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Bihar, Urban"
624,561,22,4846,163,"1,158,159,163,4846",4,1,0,644,Chhattisgarh,Chhattisgarh,Chhattisgarh,3,admin1,CT,158,South Asia,159,South Asia,IND_4846,IN-CT,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Chhattisgarh
625,561,22,43913,4846,"1,158,159,163,4846,43913",5,1,1,645,"Chhattisgarh, Rural","Chhattisgarh, Rural",Chhattisgarh R,4,admin2,"",158,South Asia,159,South Asia,IND_43913,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Chhattisgarh, Rural"
626,561,22,43877,4846,"1,158,159,163,4846,43877",5,1,1,646,"Chhattisgarh, Urban","Chhattisgarh, Urban",Chhattisgarh U,4,admin2,"",158,South Asia,159,South Asia,IND_43877,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Chhattisgarh, Urban"
627,561,22,4849,163,"1,158,159,163,4849",4,1,0,647,Delhi,Delhi,Delhi,3,admin1,DL,158,South Asia,159,South Asia,IND_4849,IN-DL,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Delhi
628,561,22,43916,4849,"1,158,159,163,4849,43916",5,1,1,648,"Delhi, Rural","Delhi, Rural",Delhi R,4,admin2,"",158,South Asia,159,South Asia,IND_43916,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Delhi, Rural"
629,561,22,43880,4849,"1,158,159,163,4849,43880",5,1,1,649,"Delhi, Urban","Delhi, Urban",Delhi U,4,admin2,"",158,South Asia,159,South Asia,IND_43880,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Delhi, Urban"
630,561,22,4850,163,"1,158,159,163,4850",4,1,0,650,Goa,Goa,Goa,3,admin1,GA,158,South Asia,159,South Asia,IND_4850,IN-GA,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Goa
631,561,22,43917,4850,"1,158,159,163,4850,43917",5,1,1,651,"Goa, Rural","Goa, Rural",Goa R,4,admin2,"",158,South Asia,159,South Asia,IND_43917,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Goa, Rural"
632,561,22,43881,4850,"1,158,159,163,4850,43881",5,1,1,652,"Goa, Urban","Goa, Urban",Goa U,4,admin2,"",158,South Asia,159,South Asia,IND_43881,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Goa, Urban"
633,561,22,4851,163,"1,158,159,163,4851",4,1,0,653,Gujarat,Gujarat,Gujarat,3,admin1,GJ,158,South Asia,159,South Asia,IND_4851,IN-GJ,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Gujarat
634,561,22,43918,4851,"1,158,159,163,4851,43918",5,1,1,654,"Gujarat, Rural","Gujarat, Rural",Gujarat R,4,admin2,"",158,South Asia,159,South Asia,IND_43918,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Gujarat, Rural"
635,561,22,43882,4851,"1,158,159,163,4851,43882",5,1,1,655,"Gujarat, Urban","Gujarat, Urban",Gujarat U,4,admin2,"",158,South Asia,159,South Asia,IND_43882,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Gujarat, Urban"
636,561,22,4852,163,"1,158,159,163,4852",4,1,0,656,Haryana,Haryana,Haryana,3,admin1,HR,158,South Asia,159,South Asia,IND_4852,IN-HR,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Haryana
637,561,22,43919,4852,"1,158,159,163,4852,43919",5,1,1,657,"Haryana, Rural","Haryana, Rural",Haryana R,4,admin2,"",158,South Asia,159,South Asia,IND_43919,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Haryana, Rural"
638,561,22,43883,4852,"1,158,159,163,4852,43883",5,1,1,658,"Haryana, Urban","Haryana, Urban",Haryana U,4,admin2,"",158,South Asia,159,South Asia,IND_43883,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Haryana, Urban"
639,561,22,4853,163,"1,158,159,163,4853",4,1,0,659,Himachal Pradesh,Himachal Pradesh,Himachal Pradesh,3,admin1,HP,158,South Asia,159,South Asia,IND_4853,IN-HP,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Himachal Pradesh
640,561,22,43920,4853,"1,158,159,163,4853,43920",5,1,1,660,"Himachal Pradesh, Rural","Himachal Pradesh, Rural",Himachal Pradesh R,4,admin2,"",158,South Asia,159,South Asia,IND_43920,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Himachal Pradesh, Rural"
641,561,22,43884,4853,"1,158,159,163,4853,43884",5,1,1,661,"Himachal Pradesh, Urban","Himachal Pradesh, Urban",Himachal Pradesh U,4,admin2,"",158,South Asia,159,South Asia,IND_43884,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Himachal Pradesh, Urban"
642,561,22,4854,163,"1,158,159,163,4854",4,1,0,662,Jammu and Kashmir,Jammu and Kashmir,Jammu & Kashmir,3,admin1,JK,158,South Asia,159,South Asia,IND_4854,IN-JK,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Jammu and Kashmir
643,561,22,43921,4854,"1,158,159,163,4854,43921",5,1,1,663,"Jammu and Kashmir, Rural","Jammu and Kashmir, Rural",Jammu & Kashmir R,4,admin2,"",158,South Asia,159,South Asia,IND_43921,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Jammu and Kashmir, Rural"
644,561,22,43885,4854,"1,158,159,163,4854,43885",5,1,1,664,"Jammu and Kashmir, Urban","Jammu and Kashmir, Urban",Jammu & Kashmir U,4,admin2,"",158,South Asia,159,South Asia,IND_43885,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Jammu and Kashmir, Urban"
645,561,22,4855,163,"1,158,159,163,4855",4,1,0,665,Jharkhand,Jharkhand,Jharkhand,3,admin1,JH,158,South Asia,159,South Asia,IND_4855,IN-JH,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Jharkhand
646,561,22,43922,4855,"1,158,159,163,4855,43922",5,1,1,666,"Jharkhand, Rural","Jharkhand, Rural",Jharkhand R,4,admin2,"",158,South Asia,159,South Asia,IND_43922,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Jharkhand, Rural"
647,561,22,43886,4855,"1,158,159,163,4855,43886",5,1,1,667,"Jharkhand, Urban","Jharkhand, Urban",Jharkhand U,4,admin2,"",158,South Asia,159,South Asia,IND_43886,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Jharkhand, Urban"
648,561,22,4856,163,"1,158,159,163,4856",4,1,0,668,Karnataka,Karnataka,Karnataka,3,admin1,KA,158,South Asia,159,South Asia,IND_4856,IN-KA,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Karnataka
649,561,22,43923,4856,"1,158,159,163,4856,43923",5,1,1,669,"Karnataka, Rural","Karnataka, Rural",Karnataka R,4,admin2,"",158,South Asia,159,South Asia,IND_43923,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Karnataka, Rural"
650,561,22,43887,4856,"1,158,159,163,4856,43887",5,1,1,670,"Karnataka, Urban","Karnataka, Urban",Karnataka U,4,admin2,"",158,South Asia,159,South Asia,IND_43887,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Karnataka, Urban"
651,561,22,4857,163,"1,158,159,163,4857",4,1,0,671,Kerala,Kerala,Kerala,3,admin1,KL,158,South Asia,159,South Asia,IND_4857,IN-KL,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kerala
652,561,22,43924,4857,"1,158,159,163,4857,43924",5,1,1,672,"Kerala, Rural","Kerala, Rural",Kerala R,4,admin2,"",158,South Asia,159,South Asia,IND_43924,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Kerala, Rural"
653,561,22,43888,4857,"1,158,159,163,4857,43888",5,1,1,673,"Kerala, Urban","Kerala, Urban",Kerala U,4,admin2,"",158,South Asia,159,South Asia,IND_43888,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Kerala, Urban"
654,561,22,4859,163,"1,158,159,163,4859",4,1,0,674,Madhya Pradesh,Madhya Pradesh,Madhya Pradesh,3,admin1,MP,158,South Asia,159,South Asia,IND_4859,IN-MP,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Madhya Pradesh
655,561,22,43926,4859,"1,158,159,163,4859,43926",5,1,1,675,"Madhya Pradesh, Rural","Madhya Pradesh, Rural",Madhya Pradesh R,4,admin2,"",158,South Asia,159,South Asia,IND_43926,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Madhya Pradesh, Rural"
656,561,22,43890,4859,"1,158,159,163,4859,43890",5,1,1,676,"Madhya Pradesh, Urban","Madhya Pradesh, Urban",Madhya Pradesh U,4,admin2,"",158,South Asia,159,South Asia,IND_43890,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Madhya Pradesh, Urban"
657,561,22,4860,163,"1,158,159,163,4860",4,1,0,677,Maharashtra,Maharashtra,Maharashtra,3,admin1,MH,158,South Asia,159,South Asia,IND_4860,IN-MH,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Maharashtra
658,561,22,43927,4860,"1,158,159,163,4860,43927",5,1,1,678,"Maharashtra, Rural","Maharashtra, Rural",Maharashtra R,4,admin2,"",158,South Asia,159,South Asia,IND_43927,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Maharashtra, Rural"
659,561,22,43891,4860,"1,158,159,163,4860,43891",5,1,1,679,"Maharashtra, Urban","Maharashtra, Urban",Maharashtra U,4,admin2,"",158,South Asia,159,South Asia,IND_43891,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Maharashtra, Urban"
660,561,22,4861,163,"1,158,159,163,4861",4,1,0,680,Manipur,Manipur,Manipur,3,admin1,MN,158,South Asia,159,South Asia,IND_4861,IN-MN,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Manipur
661,561,22,43928,4861,"1,158,159,163,4861,43928",5,1,1,681,"Manipur, Rural","Manipur, Rural",Manipur R,4,admin2,"",158,South Asia,159,South Asia,IND_43928,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Manipur, Rural"
662,561,22,43892,4861,"1,158,159,163,4861,43892",5,1,1,682,"Manipur, Urban","Manipur, Urban",Manipur U,4,admin2,"",158,South Asia,159,South Asia,IND_43892,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Manipur, Urban"
663,561,22,4862,163,"1,158,159,163,4862",4,1,0,683,Meghalaya,Meghalaya,Meghalaya,3,admin1,ML,158,South Asia,159,South Asia,IND_4862,IN-ML,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Meghalaya
664,561,22,43929,4862,"1,158,159,163,4862,43929",5,1,1,684,"Meghalaya, Rural","Meghalaya, Rural",Meghalaya R,4,admin2,"",158,South Asia,159,South Asia,IND_43929,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Meghalaya, Rural"
665,561,22,43893,4862,"1,158,159,163,4862,43893",5,1,1,685,"Meghalaya, Urban","Meghalaya, Urban",Meghalaya U,4,admin2,"",158,South Asia,159,South Asia,IND_43893,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Meghalaya, Urban"
666,561,22,4863,163,"1,158,159,163,4863",4,1,0,686,Mizoram,Mizoram,Mizoram,3,admin1,MZ,158,South Asia,159,South Asia,IND_4863,IN-MZ,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Mizoram
667,561,22,43930,4863,"1,158,159,163,4863,43930",5,1,1,687,"Mizoram, Rural","Mizoram, Rural",Mizoram R,4,admin2,"",158,South Asia,159,South Asia,IND_43930,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Mizoram, Rural"
668,561,22,43894,4863,"1,158,159,163,4863,43894",5,1,1,688,"Mizoram, Urban","Mizoram, Urban",Mizoram U,4,admin2,"",158,South Asia,159,South Asia,IND_43894,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Mizoram, Urban"
669,561,22,4864,163,"1,158,159,163,4864",4,1,0,689,Nagaland,Nagaland,Nagaland,3,admin1,NL,158,South Asia,159,South Asia,IND_4864,IN-NL,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Nagaland
670,561,22,43931,4864,"1,158,159,163,4864,43931",5,1,1,690,"Nagaland, Rural","Nagaland, Rural",Nagaland R,4,admin2,"",158,South Asia,159,South Asia,IND_43931,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Nagaland, Rural"
671,561,22,43895,4864,"1,158,159,163,4864,43895",5,1,1,691,"Nagaland, Urban","Nagaland, Urban",Nagaland U,4,admin2,"",158,South Asia,159,South Asia,IND_43895,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Nagaland, Urban"
672,561,22,4865,163,"1,158,159,163,4865",4,1,0,692,Odisha,Odisha,Odisha,3,admin1,OR,158,South Asia,159,South Asia,IND_4865,IN-OR,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Odisha
673,561,22,43932,4865,"1,158,159,163,4865,43932",5,1,1,693,"Odisha, Rural","Odisha, Rural",Odisha R,4,admin2,"",158,South Asia,159,South Asia,IND_43932,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Odisha, Rural"
674,561,22,43896,4865,"1,158,159,163,4865,43896",5,1,1,694,"Odisha, Urban","Odisha, Urban",Odisha U,4,admin2,"",158,South Asia,159,South Asia,IND_43896,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Odisha, Urban"
675,561,22,4867,163,"1,158,159,163,4867",4,1,0,695,Punjab,Punjab,Punjab,3,admin1,PB,158,South Asia,159,South Asia,IND_4867,IN-PB,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Punjab
676,561,22,43934,4867,"1,158,159,163,4867,43934",5,1,1,696,"Punjab, Rural","Punjab, Rural",Punjab R,4,admin2,"",158,South Asia,159,South Asia,IND_43934,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Punjab, Rural"
677,561,22,43898,4867,"1,158,159,163,4867,43898",5,1,1,697,"Punjab, Urban","Punjab, Urban",Punjab U,4,admin2,"",158,South Asia,159,South Asia,IND_43898,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Punjab, Urban"
678,561,22,4868,163,"1,158,159,163,4868",4,1,0,698,Rajasthan,Rajasthan,Rajasthan,3,admin1,RJ,158,South Asia,159,South Asia,IND_4868,IN-RJ,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Rajasthan
679,561,22,43935,4868,"1,158,159,163,4868,43935",5,1,1,699,"Rajasthan, Rural","Rajasthan, Rural",Rajasthan R,4,admin2,"",158,South Asia,159,South Asia,IND_43935,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Rajasthan, Rural"
680,561,22,43899,4868,"1,158,159,163,4868,43899",5,1,1,700,"Rajasthan, Urban","Rajasthan, Urban",Rajasthan U,4,admin2,"",158,South Asia,159,South Asia,IND_43899,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Rajasthan, Urban"
681,561,22,4869,163,"1,158,159,163,4869",4,1,0,701,Sikkim,Sikkim,Sikkim,3,admin1,SK,158,South Asia,159,South Asia,IND_4869,IN-SK,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Sikkim
682,561,22,43936,4869,"1,158,159,163,4869,43936",5,1,1,702,"Sikkim, Rural","Sikkim, Rural",Sikkim R,4,admin2,"",158,South Asia,159,South Asia,IND_43936,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Sikkim, Rural"
683,561,22,43900,4869,"1,158,159,163,4869,43900",5,1,1,703,"Sikkim, Urban","Sikkim, Urban",Sikkim U,4,admin2,"",158,South Asia,159,South Asia,IND_43900,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Sikkim, Urban"
684,561,22,4870,163,"1,158,159,163,4870",4,1,0,704,Tamil Nadu,Tamil Nadu,Tamil Nadu,3,admin1,TN,158,South Asia,159,South Asia,IND_4870,IN-TN,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Tamil Nadu
685,561,22,43937,4870,"1,158,159,163,4870,43937",5,1,1,705,"Tamil Nadu, Rural","Tamil Nadu, Rural",Tamil Nadu R,4,admin2,"",158,South Asia,159,South Asia,IND_43937,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Tamil Nadu, Rural"
686,561,22,43901,4870,"1,158,159,163,4870,43901",5,1,1,706,"Tamil Nadu, Urban","Tamil Nadu, Urban",Tamil Nadu U,4,admin2,"",158,South Asia,159,South Asia,IND_43901,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Tamil Nadu, Urban"
687,561,22,4871,163,"1,158,159,163,4871",4,1,0,707,Telangana,Telangana,Telangana,3,admin1,"",158,South Asia,159,South Asia,IND_4871,IN-TG,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Telangana
688,561,22,43938,4871,"1,158,159,163,4871,43938",5,1,1,708,"Telangana, Rural","Telangana, Rural",Telangana R,4,admin2,"",158,South Asia,159,South Asia,IND_43938,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Telangana, Rural"
689,561,22,43902,4871,"1,158,159,163,4871,43902",5,1,1,709,"Telangana, Urban","Telangana, Urban",Telangana U,4,admin2,"",158,South Asia,159,South Asia,IND_43902,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Telangana, Urban"
690,561,22,4872,163,"1,158,159,163,4872",4,1,0,710,Tripura,Tripura,Tripura,3,admin1,TR,158,South Asia,159,South Asia,IND_4872,IN-TR,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Tripura
691,561,22,43939,4872,"1,158,159,163,4872,43939",5,1,1,711,"Tripura, Rural","Tripura, Rural",Tripura R,4,admin2,"",158,South Asia,159,South Asia,IND_43939,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Tripura, Rural"
692,561,22,43903,4872,"1,158,159,163,4872,43903",5,1,1,712,"Tripura, Urban","Tripura, Urban",Tripura U,4,admin2,"",158,South Asia,159,South Asia,IND_43903,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Tripura, Urban"
693,561,22,44538,163,"1,158,159,163,44538",4,1,0,713,Union Territories other than Delhi,Union Territories other than Delhi,UTs other than Delhi,13,subnational,"",158,South Asia,159,South Asia,IND_44538,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Union Territories other than Delhi
694,561,22,44539,44538,"1,158,159,163,44538,44539",5,1,1,714,"Union Territories other than Delhi, Rural","Union Territories other than Delhi, Rural","UTs other than Delhi, Rural",12,urbanicity,"",158,South Asia,159,South Asia,IND_44539,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"Union Territories other than Delhi, Rural"
